MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_parallel_executions,pc_name,plot_dir,round_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
8,FedProx,16,0.5849056603773585,0.4317160826594789,0.6796174296792948,0.3421146315414738,0.5849056603773585,0,-1,-1,csv_geosciences/runs/20260415-183310_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,508.6693696975708,True,7
8,FedProx,16,0.6957547169811321,0.6853819793424267,0.598807082845355,0.6966181176616218,0.6957547169811321,4,-1,-1,csv_geosciences/runs/20260415-183524_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,468.93878054618835,True,1
8,FedProx,16,0.660377358490566,0.6509642424116886,0.625227596681073,0.6550659574881564,0.660377358490566,3,-1,-1,csv_geosciences/runs/20260415-183627_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,490.94621777534485,True,6
8,FedAvg,16,0.660377358490566,0.6495127103295746,0.6075712883809827,0.6570041724826795,0.660377358490566,4,-1,-1,csv_geosciences/runs/20260415-183826_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,462.14959025382996,True,4
8,FedAvg,16,0.660377358490566,0.6416654540386957,0.6205648822042177,0.6557859718973894,0.660377358490566,4,-1,-1,csv_geosciences/runs/20260415-183903_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,469.670371055603,True,9
8,FedProx,16,0.6698113207547169,0.6550775834783368,0.6096016992375536,0.6686305180481973,0.6698113207547169,4,-1,-1,csv_geosciences/runs/20260415-184003_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,8,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,471.8232386112213,True,3
8,FedProx,16,0.6273584905660378,0.554510113912163,0.6377861426686341,0.64868735148555,0.6273584905660378,4,-1,-1,csv_geosciences/runs/20260415-184037_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,8,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,494.488587141037,True,0
16,FedAvg,16,0.5925925925925926,0.4409991386735573,0.6759434077474806,0.3511659807956104,0.5925925925925926,1,-1,-1,csv_geosciences/runs/20260415-184135_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,524.744514465332,True,10
16,FedAvg,16,0.5925925925925926,0.4409991386735573,0.6813993409827903,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260415-184217_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,544.30339884758,True,7
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6919160507343434,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260415-184429_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,541.4718792438507,True,1
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6831364982106067,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260415-184553_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,563.5221772193909,True,6
16,FedAvg,16,0.6782407407407407,0.6785319006966248,0.6265260152242802,0.7068896999197244,0.6782407407407407,3,-1,-1,csv_geosciences/runs/20260415-184709_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,520.4649510383606,True,4
16,FedAvg,16,0.49537037037037035,0.42018267182068997,0.6936134774651792,0.6480878970547851,0.49537037037037035,2,-1,-1,csv_geosciences/runs/20260415-184812_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,545.231565952301,True,9
16,FedProx,16,0.6990740740740741,0.6878133941198312,0.5900853232101158,0.7049540148772606,0.6990740740740741,4,-1,-1,csv_geosciences/runs/20260415-184857_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,530.7810008525848,True,3
16,FedProx,16,0.6712962962962963,0.6649363331824079,0.6135189850573186,0.6703218763138784,0.6712962962962963,4,-1,-1,csv_geosciences/runs/20260415-184952_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,551.8324649333954,True,0
16,FedAvg,16,0.6805555555555556,0.6365266954324617,0.6147283971033715,0.724218123344506,0.6805555555555556,4,-1,-1,csv_geosciences/runs/20260415-185010_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,511.3079032897949,True,10
16,FedAvg,16,0.6041666666666666,0.4822086729524336,0.6471257383624712,0.5223816872427983,0.6041666666666666,4,-1,-1,csv_geosciences/runs/20260415-185110_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,528.9219760894775,True,7
16,FedProx,16,0.6736111111111112,0.6272833831092446,0.6210571978655126,0.6766075718068207,0.6736111111111112,4,-1,-1,csv_geosciences/runs/20260415-185323_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,16,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,530.4567031860352,True,1
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6772970053608771,0.3511659807956104,0.5925925925925926,0,-1,-1,csv_geosciences/runs/20260415-185501_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,16,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,543.9412062168121,True,6
32,FedAvg,16,0.5727069351230425,0.4171339473352896,0.6828436792830226,0.32804779113503946,0.5727069351230425,1,-1,-1,csv_geosciences/runs/20260415-185734_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,621.5945243835449,True,4
32,FedAvg,16,0.5727069351230425,0.4171339473352896,0.6921509430979189,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260415-185853_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,638.2860684394836,True,9
32,FedProx,16,0.5727069351230425,0.4171339473352896,0.6825589006912521,0.32804779113503946,0.5727069351230425,1,-1,-1,csv_geosciences/runs/20260415-185936_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,635.9957039356232,True,3
32,FedAvg,16,0.6487695749440716,0.6412040114639487,0.6378269702262793,0.6554961568384388,0.6487695749440716,4,-1,-1,csv_geosciences/runs/20260415-190021_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,607.8299219608307,True,10
32,FedProx,16,0.5727069351230425,0.4171339473352896,0.6928490648333658,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260415-190106_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.01,10,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,670.0206356048584,True,0
32,FedAvg,16,0.6152125279642058,0.6081409619901528,0.6642111938538434,0.6556165683682462,0.6152125279642058,3,-1,-1,csv_geosciences/runs/20260415-190159_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,645.6017851829529,True,7
32,FedProx,16,0.6510067114093959,0.6437861918984782,0.6295481986914172,0.6605634484829116,0.6510067114093959,4,-1,-1,csv_geosciences/runs/20260415-190405_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,639.0990765094757,True,1
2,FedAvg,16,0.5857142857142857,0.43268983268983274,0.6807727634906768,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260415-190557_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,287.9522590637207,True,0
32,FedProx,16,0.6442953020134228,0.6232561135172975,0.6393369457599034,0.655967795565111,0.6442953020134228,4,-1,-1,csv_geosciences/runs/20260415-190607_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.001,10,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,662.9535000324249,True,6
2,FedAvg,16,0.5857142857142857,0.43268983268983274,0.6796393508002871,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260415-190648_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,286.40536427497864,True,7
32,FedAvg,16,0.6017897091722595,0.5254013828431515,0.6454794288214954,0.578342909886534,0.6017897091722595,4,-1,-1,csv_geosciences/runs/20260415-190738_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,600.5644912719727,True,4
2,FedProx,16,0.5857142857142857,0.43268983268983274,0.6767955740292867,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260415-190849_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,280.2807922363281,True,1
32,FedAvg,16,0.5727069351230425,0.4171339473352896,0.6817662757248419,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260415-190920_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,623.5274143218994,True,9
32,FedProx,16,0.5973154362416108,0.49675456351542546,0.6459243522927799,0.5118269500819836,0.5973154362416108,4,-1,-1,csv_geosciences/runs/20260415-190948_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,32,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,607.8045520782471,True,3
32,FedProx,16,0.5727069351230425,0.4171339473352896,0.6858800758984799,0.32804779113503946,0.5727069351230425,0,-1,-1,csv_geosciences/runs/20260415-191026_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,5,,,,224,0.0001,10,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,32,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,602.2915332317352,True,10
2,FedProx,16,0.5857142857142857,0.43268983268983274,0.6873923103014629,0.3430612244897959,0.5857142857142857,0,-1,-1,csv_geosciences/runs/20260415-191042_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,282.34852862358093,True,0
2,FedAvg,16,0.6547619047619048,0.6428498097757313,0.6326444713842301,0.6482269049172181,0.6547619047619048,9,-1,-1,csv_geosciences/runs/20260415-191046_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.001,1,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,276.02755880355835,True,6
2,FedAvg,16,0.6357142857142857,0.620282353709498,0.65188161333402,0.6288172973591951,0.6357142857142857,7,-1,-1,csv_geosciences/runs/20260415-191131_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.001,1,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,279.1997880935669,True,7
2,FedProx,16,0.6547619047619048,0.648657946279124,0.6400566793623425,0.6489365845161514,0.6547619047619048,7,-1,-1,csv_geosciences/runs/20260415-191222_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.001,1,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,280.5200147628784,True,4
2,FedProx,16,0.6333333333333333,0.6107290448343081,0.647653583685557,0.6253269168291098,0.6333333333333333,9,-1,-1,csv_geosciences/runs/20260415-191338_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.001,1,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,285.8625855445862,True,1
2,FedAvg,16,0.6476190476190476,0.6444135648348381,0.6475534856319427,0.6438445197898979,0.6476190476190476,5,-1,-1,csv_geosciences/runs/20260415-191405_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.0001,1,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,281.39827013015747,True,9
4,FedAvg,16,0.5904761904761905,0.4384374108925007,0.6767501161212013,0.34866213151927433,0.5904761904761905,1,-1,-1,csv_geosciences/runs/20260415-191408_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,199.06047296524048,True,6
2,FedAvg,16,0.6404761904761904,0.626326623712504,0.6484975303922381,0.6329854130647474,0.6404761904761904,9,-1,-1,csv_geosciences/runs/20260415-191436_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.0001,1,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,284.9560775756836,True,3
4,FedAvg,16,0.5904761904761905,0.4384374108925007,0.690186273484003,0.34866213151927433,0.5904761904761905,0,-1,-1,csv_geosciences/runs/20260415-191457_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,203.08832430839539,True,7
2,FedProx,16,0.65,0.6481304538364068,0.6421976736613683,0.6472425235683584,0.65,9,-1,-1,csv_geosciences/runs/20260415-191537_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.0001,1,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,2,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,307.1621265411377,True,10
2,FedProx,16,0.6142857142857143,0.5371970715896707,0.6586252028033847,0.6243993688282601,0.6142857142857143,9,-1,-1,csv_geosciences/runs/20260415-191538_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.0001,1,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,2,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,292.3631012439728,True,0
4,FedProx,16,0.5952380952380952,0.4531549057867506,0.6919544745059241,0.6065501127012916,0.5952380952380952,0,-1,-1,csv_geosciences/runs/20260415-191544_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,4,2,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,198.35406827926636,True,4
4,FedProx,16,0.5904761904761905,0.4384374108925007,0.6892062574625015,0.34866213151927433,0.5904761904761905,0,-1,-1,csv_geosciences/runs/20260415-191712_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,10,,,,224,0.01,1,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,4,4,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,210.7085735797882,True,1
